name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_age,brand,km_per_year,price_category
Maruti Alto LX,2014.0,140000.0,70000.0,Petrol,Individual,Manual,Second Owner,12.0,Maruti,5833.333333333333,Budget
Hyundai Verna i (Petrol),2008.0,120000.0,90000.0,Petrol,Individual,Manual,First Owner,18.0,Hyundai,5000.0,Budget
Mahindra Renault Logan 1.5 DLS,2008.0,89999.0,213000.0,Diesel,Individual,Manual,First Owner,18.0,Mahindra,11833.333333333334,Budget
Chevrolet Optra Magnum 2.0 LS BSIII,2012.0,180000.0,120000.0,Diesel,None,Manual,First Owner,14.0,Chevrolet,8571.42857142857,Budget
Mahindra Scorpio S11 BSIV,2017.0,1500000.0,20000.0,Diesel,Individual,Manual,First Owner,9.0,Mahindra,2222.222222222222,Luxury
Hyundai i20 Active 1.2 SX,2017.0,700000.0,10000.0,Petrol,Individual,Manual,First Owner,9.0,Hyundai,1111.111111111111,Luxury
Maruti SX4 Celebration Diesel,2012.0,285000.0,80000.0,Diesel,Individual,Manual,Second Owner,14.0,Maruti,5714.285714285715,Mid-Range
Hyundai Grand i10 Magna,2015.0,390000.0,90000.0,Petrol,Individual,Manual,First Owner,11.0,Hyundai,8181.818181818182,Mid-Range
Maruti Alto LXi BSIII,2008.0,125000.0,80000.0,Petrol,Individual,Manual,First Owner,18.0,Maruti,4444.444444444444,Budget
Maruti SX4 Zxi with Leather BSIII,2008.0,225000.0,60000.0,Petrol,None,Manual,Second Owner,18.0,Maruti,3333.3333333333335,Budget
Hyundai i10 Era,2011.0,175000.0,139000.0,Petrol,Individual,Manual,Second Owner,15.0,Hyundai,9266.666666666666,Budget
Toyota Innova 2.5 V Diesel 7-seater,2011.0,1075000.0,160000.0,Diesel,Individual,Manual,Second Owner,15.0,Toyota,10666.666666666666,Luxury
Honda Mobilio V i DTEC,2014.0,300000.0,150000.0,Diesel,Individual,Manual,First Owner,12.0,Honda,12500.0,Mid-Range
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2010.0,700000.0,163000.0,Diesel,Individual,Manual,Fourth & Above Owner,16.0,Toyota,10187.5,Luxury
Tata Indica Vista TDI LS,2011.0,120000.0,60000.0,Diesel,Individual,Manual,First Owner,15.0,Tata,4000.0,Budget
Chevrolet Beat Diesel LS,2012.0,220000.0,100000.0,Diesel,Individual,Manual,Second Owner,14.0,Chevrolet,7142.857142857143,Budget
Tata Zest Quadrajet 1.3 75PS XE,2015.0,300000.0,140000.0,Diesel,Dealer,Manual,First Owner,11.0,Tata,12727.272727272728,Mid-Range
Maruti 800 Std,2013.0,170000.0,70000.0,Petrol,Individual,Manual,First Owner,13.0,Maruti,5384.615384615385,Budget
Ford Figo Petrol Titanium,2015.0,300000.0,50000.0,Petrol,Individual,Manual,Second Owner,11.0,Ford,4545.454545454545,Mid-Range
Honda Mobilio V i DTEC,2014.0,300000.0,150000.0,Diesel,None,Manual,First Owner,12.0,Honda,12500.0,Mid-Range
Hyundai Grand i10 1.2 CRDi Asta,2018.0,465000.0,60000.0,Diesel,Individual,Manual,First Owner,8.0,Hyundai,7500.0,Mid-Range
Chevrolet Beat Diesel LT,2011.0,130000.0,80000.0,Diesel,Individual,Manual,Second Owner,15.0,Chevrolet,5333.333333333333,Budget
Datsun GO Plus T Option Petrol,2018.0,434999.0,10000.0,Petrol,Individual,Manual,First Owner,8.0,Datsun,1250.0,Mid-Range
Hyundai Grand i10 1.2 Kappa Asta,2018.0,500000.0,32000.0,Petrol,Individual,Manual,First Owner,8.0,Hyundai,4000.0,Mid-Range
Maruti Omni MPI STD BSIV,2018.0,200000.0,10000.0,None,Individual,Manual,First Owner,8.0,Maruti,1250.0,Budget
Maruti Baleno Alpha 1.2,2017.0,625000.0,52000.0,Petrol,Dealer,Manual,First Owner,9.0,Maruti,5777.777777777777,Luxury
Ford Fiesta Classic 1.4 SXI Duratorq,2006.0,110000.0,120000.0,Diesel,Individual,Manual,Third Owner,20.0,Ford,6000.0,Budget
Hyundai Elite i20 Asta Option BSIV,2019.0,800000.0,11240.0,Petrol,Individual,Manual,First Owner,7.0,Hyundai,1605.7142857142858,Luxury
Hyundai Grand i10 CRDi Magna,2017.0,490000.0,66000.0,Diesel,Dealer,Manual,First Owner,9.0,Hyundai,7333.333333333333,Mid-Range
Maruti Ertiga SHVS ZDI,2017.0,880000.0,64000.0,Diesel,Dealer,Manual,First Owner,9.0,Maruti,7111.111111111111,Luxury
Hyundai Santro Xing GL Plus,2013.0,290000.0,49000.0,Petrol,Individual,Manual,First Owner,13.0,Hyundai,3769.230769230769,Mid-Range
Tata Sumo GX TC 7 Str BSIII,2006.0,115999.0,100000.0,Diesel,Individual,Manual,Second Owner,20.0,Tata,5000.0,Budget
Renault KWID RXT,2018.0,360000.0,26500.0,Petrol,Individual,Manual,First Owner,8.0,Renault,3312.5,Mid-Range
Maruti 800 AC,2002.0,65000.0,100000.0,Petrol,Individual,Manual,Second Owner,24.0,Maruti,4166.666666666667,Budget
Maruti Vitara Brezza LDi Option,2017.0,685000.0,72000.0,None,Dealer,Manual,First Owner,9.0,Maruti,8000.0,Luxury
Honda Jazz S,2009.0,300000.0,60000.0,Petrol,Individual,Manual,First Owner,17.0,Honda,3529.4117647058824,Mid-Range
Hyundai i20 1.4 Sportz,2017.0,680000.0,44000.0,Diesel,Dealer,Manual,First Owner,9.0,Hyundai,4888.888888888889,Luxury
Maruti Ertiga SHVS ZDI Plus,2017.0,1000000.0,60000.0,Diesel,Individual,Manual,Second Owner,9.0,Maruti,6666.666666666667,Luxury
Tata Sumo SE Plus BSIII,2002.0,100000.0,120000.0,Diesel,Individual,Manual,First Owner,24.0,Tata,5000.0,Budget
Mahindra Xylo E4,2010.0,160000.0,130000.0,Diesel,Individual,Manual,First Owner,16.0,Mahindra,8125.0,Budget
Maruti Swift ZDi BSIV,2017.0,450000.0,70000.0,Diesel,Individual,Manual,First Owner,9.0,Maruti,7777.777777777777,Mid-Range
Maruti Ertiga VXI,2014.0,600000.0,20000.0,Petrol,Individual,Manual,First Owner,12.0,Maruti,1666.6666666666667,Mid-Range
Hyundai i20 1.4 Magna ABS,2009.0,180000.0,60000.0,Diesel,Individual,Manual,Second Owner,17.0,Hyundai,3529.4117647058824,Budget
Maruti Alto LXi,2007.0,100000.0,195000.0,Petrol,Individual,Manual,First Owner,19.0,Maruti,10263.157894736842,Budget
Maruti Alto LXi,2010.0,120000.0,90000.0,Petrol,Individual,Manual,Second Owner,16.0,Maruti,5625.0,Budget
Hyundai Getz GL,2014.0,130000.0,80000.0,Petrol,Individual,Manual,Third Owner,12.0,Hyundai,6666.666666666667,Budget
Mahindra Bolero Power Plus SLX,2019.0,860000.0,60000.0,Diesel,Individual,Manual,First Owner,7.0,Mahindra,8571.42857142857,Luxury
Hyundai i20 1.2 Spotz,2018.0,650000.0,20000.0,Petrol,Individual,Manual,Second Owner,8.0,Hyundai,2500.0,Luxury
Maruti Wagon R LXI Minor,2010.0,100000.0,80000.0,Petrol,Individual,Manual,Second Owner,16.0,Maruti,5000.0,Budget
Maruti Alto 800 VXI,2017.0,282000.0,20000.0,None,Individual,Manual,First Owner,9.0,Maruti,2222.222222222222,Mid-Range
Hyundai i20 Asta (o),2009.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,17.0,Hyundai,2941.176470588235,Mid-Range
Hyundai i20 Asta,2010.0,270000.0,110000.0,Petrol,Individual,Manual,Second Owner,16.0,Hyundai,6875.0,Mid-Range
Hyundai Verna 1.6 SX CRDi (O),2013.0,550000.0,29000.0,Diesel,Individual,Manual,First Owner,13.0,Hyundai,2230.769230769231,Mid-Range
Mahindra Xylo D2 BSIV,2013.0,450000.0,120000.0,Diesel,Individual,Manual,First Owner,13.0,Mahindra,9230.76923076923,Mid-Range
Mahindra Bolero SLX 2WD BSIII,2011.0,430000.0,70000.0,Diesel,Individual,Manual,Second Owner,15.0,Mahindra,4666.666666666667,Mid-Range
Maruti Ertiga VXI ABS,2013.0,350000.0,40000.0,Petrol,Individual,Manual,First Owner,13.0,Maruti,3076.923076923077,Mid-Range
Toyota Etios Liva G,2013.0,229999.0,50000.0,Petrol,Individual,Manual,Second Owner,13.0,Toyota,3846.153846153846,Budget
Maruti Swift Dzire 1.2 Vxi BSIV,2012.0,395000.0,49000.0,Petrol,Individual,Manual,Second Owner,14.0,Maruti,3500.0,Mid-Range
Mahindra Scorpio VLS AT 2.2 mHAWK,2011.0,650000.0,70000.0,Diesel,Individual,Automatic,Second Owner,15.0,Mahindra,4666.666666666667,Luxury
Mahindra Bolero SLX,2011.0,350000.0,90000.0,Diesel,Individual,Manual,Second Owner,15.0,Mahindra,6000.0,Mid-Range
Renault Duster 110PS Diesel RxL,2015.0,800000.0,15000.0,Diesel,Individual,Manual,First Owner,11.0,Renault,1363.6363636363637,Luxury
Hyundai EON Magna Plus,2018.0,229999.0,30000.0,Petrol,Individual,Manual,First Owner,8.0,Hyundai,3750.0,Budget
Maruti Wagon R VXI,2014.0,315000.0,41000.0,Petrol,Dealer,Manual,First Owner,12.0,Maruti,3416.6666666666665,Mid-Range
Chevrolet Spark 1.0 LT,2012.0,125000.0,28000.0,Petrol,Individual,Manual,First Owner,14.0,Chevrolet,2000.0,Budget
Maruti Baleno Alpha,2019.0,700000.0,16000.0,None,Individual,Manual,First Owner,7.0,Maruti,2285.714285714286,Luxury
Hyundai EON 1.0 Kappa Magna Plus,2015.0,160000.0,70000.0,Petrol,Individual,Manual,First Owner,11.0,Hyundai,6363.636363636364,Budget
Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,530000.0,10832.0,Petrol,Dealer,Manual,First Owner,9.0,Ford,1203.5555555555557,Mid-Range
Ford Figo Aspire Facelift,2018.0,624000.0,14681.0,Diesel,Dealer,Manual,First Owner,8.0,Ford,1835.125,Luxury
Mahindra Bolero SLX,2016.0,585000.0,51000.0,Diesel,None,Manual,First Owner,10.0,Mahindra,5100.0,Mid-Range
Hyundai Verna 1.4 VTVT,2015.0,500000.0,25000.0,Petrol,Individual,Manual,First Owner,11.0,Hyundai,2272.7272727272725,Mid-Range
Chevrolet Sail 1.2 LT ABS,2014.0,350000.0,30000.0,Petrol,Individual,Manual,First Owner,12.0,Chevrolet,2500.0,Mid-Range
Hyundai Grand i10 1.2 Kappa Asta,2017.0,500000.0,60000.0,Petrol,Individual,Manual,First Owner,9.0,Hyundai,6666.666666666667,Mid-Range
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,430000.0,200000.0,Diesel,Individual,Manual,First Owner,11.0,Mahindra,18181.81818181818,Mid-Range
Hyundai Grand i10 1.2 Kappa Sportz Option,2013.0,345000.0,44000.0,Petrol,Dealer,Manual,First Owner,13.0,Hyundai,3384.6153846153848,Mid-Range
Maruti Baleno Sigma 1.2,2015.0,500000.0,10000.0,Petrol,Individual,Manual,First Owner,11.0,Maruti,909.0909090909091,Mid-Range
Tata Tiago 1.2 Revotron XZ,2019.0,425000.0,19600.0,Petrol,Individual,Manual,First Owner,7.0,Tata,2800.0,Mid-Range
Maruti Wagon R LXI,2014.0,80000.0,40000.0,None,Individual,Manual,Second Owner,12.0,Maruti,3333.3333333333335,Budget
Chevrolet Beat Diesel LS,2011.0,106000.0,50000.0,Diesel,Individual,Manual,First Owner,15.0,Chevrolet,3333.3333333333335,Budget
Datsun GO A,2015.0,250000.0,40000.0,Petrol,None,Manual,Second Owner,11.0,Datsun,3636.3636363636365,Mid-Range
Skoda Yeti Ambition 4WD,2011.0,350000.0,80000.0,Diesel,Individual,Manual,First Owner,15.0,Skoda,5333.333333333333,Mid-Range
Maruti Zen LXi BSII,2002.0,60000.0,80000.0,Petrol,Individual,Manual,Second Owner,24.0,Maruti,3333.3333333333335,Budget
Hyundai Verna CRDi 1.6 EX,2018.0,900000.0,24000.0,Diesel,Individual,Manual,First Owner,8.0,Hyundai,3000.0,Luxury
Ford Aspire Titanium Diesel BSIV,2017.0,700000.0,21170.0,Diesel,Dealer,Manual,First Owner,9.0,Ford,2352.222222222222,Luxury
BMW 3 Series 320d Sport,2013.0,2000000.0,167223.0,Diesel,Dealer,Automatic,First Owner,13.0,BMW,12863.307692307691,Luxury
Maruti Ertiga SHVS ZDI Plus,2017.0,1000000.0,40000.0,Diesel,Individual,Manual,First Owner,9.0,Maruti,4444.444444444444,Luxury
BMW X1 sDrive 20d Exclusive,2011.0,1375000.0,60000.0,Diesel,Individual,Automatic,First Owner,15.0,BMW,4000.0,Luxury
Toyota Innova Crysta 2.4 VX MT,2016.0,1800000.0,60000.0,Diesel,Dealer,Manual,First Owner,10.0,Toyota,6000.0,Luxury
Chevrolet Tavera Neo 3 10 Seats BSIV,2007.0,160000.0,120000.0,Diesel,Individual,Manual,Third Owner,19.0,Chevrolet,6315.789473684211,Budget
Mitsubishi Outlander 2.4,2012.0,525000.0,140000.0,Petrol,Individual,Automatic,First Owner,14.0,Mitsubishi,10000.0,Mid-Range
Mahindra XUV500 W8 2WD,2012.0,850000.0,212814.0,Diesel,Dealer,Manual,First Owner,14.0,Mahindra,15201.0,Luxury
Maruti Baleno Alpha 1.3,2019.0,800000.0,30000.0,Diesel,Individual,Manual,First Owner,7.0,Maruti,4285.714285714285,Luxury
Ford Figo Aspire 1.5 TDCi Titanium,2017.0,700000.0,88635.0,Diesel,Dealer,Manual,First Owner,9.0,Ford,9848.333333333334,Luxury
Maruti Swift Dzire VDI,2018.0,800000.0,25000.0,Diesel,Individual,Manual,First Owner,8.0,Maruti,3125.0,Luxury
Hyundai i20 1.2 Spotz,2017.0,575000.0,20000.0,Petrol,Individual,Manual,Second Owner,9.0,Hyundai,2222.222222222222,Mid-Range
Renault Duster 110PS Diesel RxZ,2012.0,350000.0,110000.0,Diesel,Individual,Manual,Second Owner,14.0,Renault,7857.142857142857,Mid-Range
Maruti Swift Vdi BSIII,2008.0,250000.0,120000.0,Diesel,None,Manual,Third Owner,18.0,Maruti,6666.666666666667,Mid-Range
Ford Endeavour Titanium 4X2,2011.0,600000.0,149674.0,Diesel,Dealer,Manual,First Owner,15.0,Ford,9978.266666666666,Mid-Range
Maruti Wagon R VXI BS IV,2014.0,300000.0,60000.0,Petrol,Individual,Manual,Second Owner,12.0,Maruti,5000.0,Mid-Range
Tata Indica LSI,2002.0,125000.0,40000.0,Petrol,Individual,Manual,First Owner,24.0,Tata,1666.6666666666667,Budget
Toyota Etios Liva GD,2012.0,300000.0,50000.0,Diesel,Individual,Manual,Second Owner,14.0,Toyota,3571.4285714285716,Mid-Range
Tata Nano STD,2013.0,55000.0,25000.0,Petrol,Individual,Manual,Fourth & Above Owner,13.0,Tata,1923.076923076923,Budget
Hyundai Grand i10 Sportz,2016.0,350000.0,25000.0,Petrol,Individual,Manual,First Owner,10.0,Hyundai,2500.0,Mid-Range
Hyundai Grand i10 1.2 CRDi Asta,2019.0,755000.0,8000.0,Diesel,Individual,Manual,First Owner,7.0,Hyundai,1142.857142857143,Luxury
Maruti Ertiga SHVS VDI,2017.0,720000.0,60000.0,Diesel,Individual,Manual,First Owner,9.0,Maruti,6666.666666666667,Luxury
Mahindra Bolero SLX,2006.0,229999.0,200000.0,Diesel,Individual,Manual,Third Owner,20.0,Mahindra,10000.0,Budget
Mahindra Scorpio S7 140 BSIV,2018.0,1100000.0,20000.0,Diesel,Individual,Manual,First Owner,8.0,Mahindra,2500.0,Luxury
Volkswagen Polo Petrol Comfortline 1.2L,2013.0,400000.0,100000.0,Petrol,Individual,Manual,First Owner,13.0,Volkswagen,7692.307692307692,Mid-Range
Chevrolet Beat Diesel PS,2012.0,159000.0,68000.0,Diesel,Dealer,Manual,First Owner,14.0,Chevrolet,4857.142857142857,Budget
Maruti Swift ZXi BSIV,2017.0,550000.0,38000.0,Petrol,Dealer,Manual,First Owner,9.0,Maruti,4222.222222222223,Mid-Range
Maruti Ritz VDi,2013.0,335000.0,80000.0,Diesel,Dealer,Manual,First Owner,13.0,Maruti,6153.846153846154,Mid-Range
Tata Indigo CS Emax CNG GLX,2014.0,185000.0,72000.0,CNG,Dealer,Manual,First Owner,12.0,Tata,6000.0,Budget
Maruti Eeco 5 STR With AC Plus HTR CNG,2012.0,229999.0,60000.0,CNG,Dealer,Manual,First Owner,14.0,Maruti,4285.714285714285,Budget
Maruti Estilo LXI,2014.0,225000.0,43000.0,Petrol,Dealer,Manual,First Owner,12.0,Maruti,3583.3333333333335,Budget
Maruti Swift VXI with ABS,2007.0,250000.0,120000.0,Petrol,Individual,Manual,Second Owner,19.0,Maruti,6315.789473684211,Mid-Range
Tata Zest Quadrajet 1.3 XM,2015.0,400000.0,100000.0,Diesel,Individual,Manual,First Owner,11.0,Tata,9090.90909090909,Mid-Range
Maruti Alto K10 VXI AGS Optional,2018.0,300000.0,25000.0,Petrol,Individual,Automatic,First Owner,8.0,Maruti,3125.0,Mid-Range
Maruti Alto LX,2011.0,145000.0,25000.0,Petrol,Individual,Manual,First Owner,15.0,Maruti,1666.6666666666667,Budget
Maruti SX4 Vxi BSIII,2007.0,100000.0,90000.0,Petrol,Individual,Manual,Second Owner,19.0,Maruti,4736.8421052631575,Budget
Mahindra Scorpio SLE BSIV,2014.0,500000.0,70000.0,Diesel,Individual,Manual,Second Owner,12.0,Mahindra,5833.333333333333,Mid-Range
Hyundai Santro Xing GLS CNG,2010.0,130000.0,98000.0,CNG,Individual,Manual,Second Owner,16.0,Hyundai,6125.0,Budget
Chevrolet Cruze LTZ,2010.0,240000.0,81925.0,Diesel,Individual,Manual,First Owner,16.0,Chevrolet,5120.3125,Budget
Ford Figo Diesel Celebration Edition,2013.0,150000.0,80000.0,Diesel,Individual,Manual,Second Owner,13.0,Ford,6153.846153846154,Budget
Renault KWID RXT Optional,2017.0,270000.0,40000.0,Petrol,Individual,Manual,First Owner,9.0,Renault,4444.444444444444,Mid-Range
Hyundai EON Era Plus,2012.0,200000.0,46000.0,Petrol,Individual,Manual,First Owner,14.0,Hyundai,3285.714285714286,Budget
Mahindra XUV500 W6 2WD,2012.0,550000.0,80000.0,Diesel,Individual,Manual,First Owner,14.0,Mahindra,5714.285714285715,Mid-Range
Renault KWID 1.0 RXT Optional,2018.0,325000.0,35000.0,Petrol,Individual,Manual,First Owner,8.0,Renault,4375.0,Mid-Range
Mahindra XUV500 W8 2WD,2012.0,600000.0,60000.0,Diesel,Individual,Manual,First Owner,14.0,Mahindra,4285.714285714285,Mid-Range
Chevrolet Tavera Neo 3 10 Seats BSIV,2010.0,300000.0,120000.0,Diesel,None,Manual,Third Owner,16.0,Chevrolet,7500.0,Mid-Range
Ford Fiesta 1.6 ZXi Duratec,2007.0,190000.0,60000.0,Petrol,Individual,Manual,Third Owner,19.0,Ford,3157.8947368421054,Budget
Maruti Ertiga VDI,2013.0,400000.0,110000.0,Diesel,Individual,Manual,First Owner,13.0,Maruti,8461.538461538461,Mid-Range
Tata Manza Aura Quadrajet BS IV,2011.0,260000.0,97000.0,Diesel,Individual,Manual,Second Owner,15.0,Tata,6466.666666666667,Mid-Range
Hyundai i20 Sportz Petrol,2010.0,250000.0,60000.0,Petrol,Individual,Manual,First Owner,16.0,Hyundai,3750.0,Mid-Range
Hyundai Grand i10 1.2 Kappa Asta,2019.0,600000.0,60000.0,Petrol,Individual,Manual,First Owner,7.0,Hyundai,8571.42857142857,Mid-Range
Maruti Zen Estilo VXI BSIV,2010.0,175000.0,52047.0,Petrol,Individual,Manual,First Owner,16.0,Maruti,3252.9375,Budget
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2014.0,450000.0,200000.0,None,Individual,Manual,First Owner,12.0,Toyota,16666.666666666668,Mid-Range
Tata Tiago 1.2 Revotron XZA,2019.0,350000.0,15000.0,Petrol,Individual,Automatic,Second Owner,7.0,Tata,2142.8571428571427,Mid-Range
Maruti Vitara Brezza ZDi,2018.0,800000.0,50000.0,Diesel,Individual,Manual,First Owner,8.0,Maruti,6250.0,Luxury
Maruti Swift VXI BSIII,2011.0,250000.0,70000.0,Petrol,Individual,Manual,Second Owner,15.0,Maruti,4666.666666666667,Mid-Range
Maruti Swift VXI BSIV,2014.0,600000.0,10000.0,None,Individual,Manual,First Owner,12.0,Maruti,833.3333333333334,Mid-Range
Maruti Swift VDI BSIV,2017.0,600000.0,90000.0,Diesel,Individual,Manual,First Owner,9.0,Maruti,10000.0,Mid-Range
Maruti Alto 800 LXI,2016.0,130000.0,40000.0,Petrol,Individual,Manual,First Owner,10.0,Maruti,4000.0,Budget
Hyundai i20 Active 1.2 S,2017.0,595000.0,33100.0,Petrol,Individual,Manual,Second Owner,9.0,Hyundai,3677.777777777778,Mid-Range
Hyundai EON Era Plus,2014.0,190000.0,40000.0,Petrol,Individual,Manual,Second Owner,12.0,Hyundai,3333.3333333333335,Budget
Hyundai Santro GLS I - Euro I,2014.0,50000.0,120000.0,Petrol,Individual,Manual,Second Owner,12.0,Hyundai,10000.0,Budget
Maruti Wagon R LXI Minor,2007.0,95000.0,60000.0,Petrol,Individual,Manual,First Owner,19.0,Maruti,3157.8947368421054,Budget
Tata Safari Storme VX,2016.0,1000000.0,70000.0,Diesel,Individual,Manual,First Owner,10.0,Tata,7000.0,Luxury
Mahindra Scorpio REV 116,2006.0,220000.0,220000.0,Petrol,Individual,Manual,Second Owner,20.0,Mahindra,11000.0,Budget
Mahindra Bolero SLX,2010.0,400000.0,50000.0,Diesel,Individual,Manual,First Owner,16.0,Mahindra,3125.0,Mid-Range
Datsun GO Plus A,2015.0,315000.0,45000.0,Petrol,Individual,Manual,Second Owner,11.0,Datsun,4090.909090909091,Mid-Range
Toyota Fortuner 4x4 MT,2014.0,1000000.0,110000.0,Diesel,Individual,Manual,First Owner,12.0,Toyota,9166.666666666666,Luxury
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,500000.0,49000.0,Diesel,Individual,Manual,First Owner,12.0,Ford,4083.3333333333335,Mid-Range
Mahindra XUV500 W11 AT BSIV,2018.0,1600000.0,35000.0,Diesel,Individual,Automatic,First Owner,8.0,Mahindra,4375.0,Luxury
Mahindra Supro VX 8 Str,2017.0,500000.0,160000.0,Diesel,None,Manual,First Owner,9.0,Mahindra,17777.777777777777,Mid-Range
Maruti Alto LX,2007.0,70000.0,180000.0,Petrol,Individual,Manual,Third Owner,19.0,Maruti,9473.684210526315,Budget
Maruti 800 AC,2014.0,105000.0,60000.0,Petrol,Individual,Manual,Second Owner,12.0,Maruti,5000.0,Budget
Ford Endeavour 2.5L 4X2 MT,2008.0,400000.0,110000.0,Diesel,Individual,Manual,First Owner,18.0,Ford,6111.111111111111,Mid-Range
Maruti Wagon R LXI,2004.0,80000.0,60000.0,Petrol,Individual,Manual,Third Owner,22.0,Maruti,2727.2727272727275,Budget
Maruti Alto 800 VXI,2014.0,300000.0,30000.0,Petrol,Individual,Manual,First Owner,12.0,Maruti,2500.0,Mid-Range
Mahindra KUV 100 D75 K2,2017.0,409999.0,40000.0,None,None,Manual,First Owner,9.0,Mahindra,4444.444444444444,Mid-Range
Tata New Safari DICOR 2.2 EX 4x2,2010.0,250000.0,120000.0,Diesel,Individual,Manual,Second Owner,16.0,Tata,7500.0,Mid-Range
Maruti Swift Dzire VDI,2012.0,215000.0,80000.0,Diesel,Individual,Manual,Third Owner,14.0,Maruti,5714.285714285715,Budget
Toyota Fortuner 4x4 MT,2015.0,1400000.0,120000.0,Diesel,Individual,Manual,First Owner,11.0,Toyota,10909.09090909091,Luxury
Honda Brio 1.2 VX MT,2018.0,475000.0,20000.0,Petrol,Individual,Manual,First Owner,8.0,Honda,2500.0,Mid-Range
Honda Brio 1.2 VX MT,2018.0,475000.0,22000.0,Petrol,Individual,Manual,First Owner,8.0,Honda,2750.0,Mid-Range
Chevrolet Spark 1.0 LS,2008.0,75000.0,35000.0,Petrol,Individual,Manual,Second Owner,18.0,Chevrolet,1944.4444444444443,Budget
Chevrolet Sail Hatchback LS ABS,2013.0,200000.0,120000.0,Diesel,Individual,Manual,Second Owner,13.0,Chevrolet,9230.76923076923,Budget
Tata Tiago NRG Petrol,2019.0,575000.0,8000.0,Petrol,Individual,Manual,First Owner,7.0,Tata,1142.857142857143,Mid-Range
Maruti Ritz VDi,2014.0,150000.0,40000.0,Diesel,Individual,Manual,Second Owner,12.0,Maruti,3333.3333333333335,Budget
Maruti Vitara Brezza ZDi Plus,2018.0,850000.0,10000.0,None,Individual,Manual,First Owner,8.0,Maruti,1250.0,Luxury
Hyundai Santro Era,2019.0,350000.0,30000.0,Petrol,Individual,Manual,First Owner,7.0,Hyundai,4285.714285714285,Mid-Range
Ford Endeavour 2.5L 4X2 MT,2011.0,550000.0,54000.0,Diesel,Individual,Manual,Second Owner,15.0,Ford,3600.0,Mid-Range
Hyundai Verna 1.4 VTVT,2017.0,330000.0,80577.0,Petrol,Individual,Manual,First Owner,9.0,Hyundai,8953.0,Mid-Range
Honda City i-DTEC V,2017.0,1044999.0,25000.0,Diesel,None,Manual,First Owner,9.0,Honda,2777.777777777778,Luxury
Hyundai Verna 1.6 CRDI,2011.0,300000.0,127500.0,Diesel,Individual,Manual,Second Owner,15.0,Hyundai,8500.0,Mid-Range
Hyundai EON D Lite Plus,2015.0,235000.0,40903.0,None,Dealer,Manual,First Owner,11.0,Hyundai,3718.4545454545455,Budget
Maruti Wagon R VXI,2004.0,130000.0,46000.0,Petrol,Individual,Manual,First Owner,22.0,Maruti,2090.909090909091,Budget
Ford Endeavour 4x4 XLT,2004.0,275000.0,22288.0,Diesel,Dealer,Manual,Second Owner,22.0,Ford,1013.0909090909091,Mid-Range
Volkswagen Jetta 2.0 TDI Trendline,2011.0,270000.0,180000.0,Diesel,Individual,Manual,First Owner,15.0,Volkswagen,12000.0,Mid-Range
